	sp_id	sp_hh_id	age	sex	work_id
268839	477389	106325	64	M	X
268840	442588	106325	59	M	X
268850	618381	106329	10	F	80
268851	338594	106329	44	M	16926
268852	1050777	106329	64	F	X
268856	304683	106331	40	M	16926
268857	752840	106331	31	F	16926
268858	824763	106331	38	F	16926
269280	100473	106498	13	M	29
269281	100472	106498	13	M	35
269282	100471	106498	13	M	3
269283	1041188	106498	63	F	X
269284	391922	106498	51	M	16951
269285	1134385	106498	74	F	X
269356	814391	106527	37	F	16957
269465	338599	106574	44	M	16962
269466	100474	106574	13	M	15
269467	1128252	106574	73	F	X
269468	92796	106574	12	M	17
269469	942308	106574	51	F	16962
269513	405273	106592	53	M	16965
269514	900048	106592	46	F	16965
269515	423538	106592	56	M	X
269516	13283	106592	2	M	X
269522	552390	106595	1	F	X
269523	552389	106595	1	F	X
269524	552388	106595	1	F	X
269525	891015	106595	45	F	16966
269592	1087813	106622	68	F	X
269593	729601	106622	28	F	16970
269594	972005	106622	55	F	16970
269645	330341	106644	43	M	16973
269646	191308	106644	28	M	16973
269647	244710	106644	34	M	16973
269648	706359	106644	24	F	16973
269775	313425	106693	41	M	16981
269776	313424	106693	41	M	16981
269777	640785	106693	13	F	71
269778	640784	106693	13	F	69
269779	700893	106693	23	F	16982
269788	654507	106697	15	F	106
269789	654508	106697	15	F	50
269861	900053	106729	46	F	16989
269862	354550	106729	46	M	16989
269863	633520	106729	12	F	55
269883	626158	106737	11	F	20
269884	626159	106737	11	F	100
269885	626160	106737	11	F	42
269886	881983	106737	44	F	16990
269887	881982	106737	44	F	16990
269975	660643	106777	16	F	30
269976	660644	106777	16	F	3
269977	76853	106777	10	M	5
270076	695576	106820	22	F	16998
270077	752849	106820	31	F	16998
270078	618391	106820	10	F	57
270096	377459	106826	49	M	17000
270097	863615	106826	42	F	17000
270098	377457	106826	49	M	17000
270122	891019	106837	45	F	17002
270123	92800	106837	12	M	28
270124	610153	106837	9	F	5
270288	772119	106898	33	F	17014
270289	772118	106898	33	F	17014
270301	1152173	106905	79	F	X
270853	531112	107125	76	M	X
270854	184774	107125	27	M	17051
270921	957590	107156	53	F	17054
270922	957591	107156	53	F	17055
270923	1159703	107156	81	F	X
270924	957592	107156	53	F	17055
270925	552398	107156	1	F	X
271359	782736	107325	34	F	17078
271360	197930	107325	29	M	17078
271361	197931	107325	29	M	17078
271362	793426	107325	35	F	17078
271399	265971	107342	36	M	17081
271400	265972	107342	36	M	17081
271401	265973	107342	36	M	17081
271402	265974	107342	36	M	17081
271403	265975	107342	36	M	17081
271553	610166	107403	9	F	37
271554	1096174	107403	69	F	X
271555	145711	107403	20	M	17091
271560	1096175	107406	69	F	X
271561	295725	107406	39	M	17091
271565	295729	107408	39	M	17092
271566	295730	107408	39	M	17092
271574	145715	107414	20	M	17093
271900	68128	107544	9	M	50
271901	68127	107544	9	M	79
271902	1078722	107544	67	F	X
271904	610167	107546	9	F	60
271905	505575	107546	69	M	X
271906	505574	107546	69	M	X
271907	972020	107546	55	F	17119
272004	107881	107586	14	M	113
272005	107882	107586	14	M	42
272006	610172	107586	9	F	26
272017	814421	107591	37	F	17125
272018	752875	107591	31	F	17125
272092	322200	107624	42	M	17133
272093	678932	107624	19	F	17133
272094	678931	107624	19	F	17133
272095	678930	107625	19	F	17133
272096	156779	107625	22	M	17133
272097	156778	107625	22	M	17133
272098	156777	107625	22	M	17133
272171	1152179	107653	79	F	X
272172	470968	107653	63	M	X
272173	1120674	107653	72	F	X
272174	13297	107653	2	M	X
272226	68140	107673	9	M	57
272227	68142	107673	9	M	7
272228	1179538	107673	86	F	X
272431	536882	107752	81	M	X
272432	536883	107752	81	M	X
272433	1031822	107752	62	F	X
272434	1031823	107752	62	F	X
272435	1031824	107752	62	F	X
272581	33817	107811	5	M	X
272707	85221	107870	11	M	41
272708	577491	107870	5	F	X
272727	994765	107876	58	F	17169
272728	994764	107876	58	F	17169
272729	844537	107876	40	F	17170
272758	423550	107888	56	M	X
272759	489503	107888	66	M	X
272760	489504	107888	66	M	X
272761	706372	107888	24	F	17172
272762	26308	107888	4	M	X
272787	127640	107896	17	M	26
272788	1112908	107896	71	F	X
273004	1003475	107980	59	F	17186
273005	456697	107980	61	M	X
273006	1012472	107980	60	F	17187
273007	1104788	107980	70	F	X
273008	470972	107980	63	M	X
273009	543011	107980	86	M	X
273015	1003474	107983	59	F	17187
273016	824811	107983	38	F	17187
273017	477422	107983	64	M	X
273018	50765	107983	7	M	60
273197	1188458	108060	94	F	X
273226	500587	108071	68	M	X
273227	515069	108071	71	M	X
273228	706377	108071	24	F	17199
273229	853986	108071	41	F	17199
273308	338625	108105	44	M	17205
273432	772151	108158	33	F	17213
273433	772150	108158	33	F	17213
273449	26315	108165	4	M	X
273450	286074	108165	38	M	17213
273451	26314	108165	4	M	X
273452	26313	108165	4	M	X
273453	26312	108165	4	M	X
273454	286075	108165	38	M	17213
273455	286076	108165	38	M	17214
273550	59481	108202	8	M	42
273551	1096188	108202	69	F	X
273552	1096187	108202	69	F	X
273553	546871	108202	0	F	X
273554	979076	108202	56	F	17221
273555	528853	108202	75	M	X
273564	59483	108206	8	M	103
273565	33825	108206	5	M	X
273566	68153	108206	9	M	7
273651	286078	108237	38	M	17226
273652	286079	108237	38	M	17226
273672	979082	108249	56	F	17228
273673	934448	108249	50	F	17228
273674	979083	108249	56	F	17228
273675	666781	108249	17	F	16
273676	184790	108249	27	M	17228
273705	330368	108260	43	M	17230
273985	322216	108368	42	M	17245
273986	322215	108368	42	M	17245
273987	322214	108368	42	M	17245
273988	322213	108368	42	M	17246
273989	76891	108368	10	M	75
274218	68159	108461	9	M	109
274219	535377	108461	80	M	X
274239	429558	108470	57	M	X
274240	429557	108470	57	M	X
274241	429556	108470	57	M	X
274348	205888	108518	30	M	17273
274349	304721	108518	40	M	17273
274350	145726	108518	20	M	17273
274351	979090	108518	56	F	17273
274358	42125	108521	6	M	X
274359	92829	108521	12	M	84
274360	92828	108521	12	M	69
274361	723300	108521	27	F	17274
274515	964798	108581	54	F	17285
274516	156788	108581	22	M	17285
274636	156789	108632	22	M	17293
274637	234263	108632	33	M	17294
274638	577509	108632	5	F	X
274657	423560	108644	56	M	X
275017	26326	108783	4	M	X
275018	42132	108783	6	M	X
275019	772170	108784	33	F	17318
275020	76898	108784	10	M	50
275047	411488	108793	54	M	17320
275048	354589	108793	46	M	17320
275049	577512	108793	5	F	X
275050	872712	108793	43	F	17320
275106	1031839	108817	62	F	X
275107	1050834	108817	64	F	X
275108	909046	108817	47	F	17324
275109	295750	108817	39	M	17324
275263	564024	108885	3	F	X
275363	723306	108924	27	F	17340
275364	1173108	108924	84	F	X
275377	338633	108929	44	M	17341
275378	304728	108929	40	M	17341
275379	145736	108929	20	M	17342
275380	145737	108929	20	M	17342
275381	346660	108929	45	M	17342
275448	752899	108957	31	F	17347
275449	601902	108957	8	F	80
275450	423564	108957	56	M	X
275451	510584	108957	70	M	X
275452	700921	108957	23	F	17347
275490	610188	108971	9	F	106
275496	156790	108974	22	M	17349
275497	950161	108974	52	F	17350
275498	660665	108974	16	F	100
275499	26329	108974	4	M	X
275500	214758	108974	31	M	17350
275631	900093	109027	46	F	17358
275632	322225	109027	42	M	17358
275633	1104800	109027	70	F	X
275634	1403	109027	0	M	X
275657	909052	109035	47	F	17359
275658	286095	109035	38	M	17359
275659	844571	109035	40	F	17359
275660	706391	109035	24	F	17359
275661	706390	109035	24	F	17359
275662	782769	109035	34	F	17360
275693	470982	109051	63	M	X
275694	495326	109051	67	M	X
275695	804062	109051	36	F	17362
275696	814446	109051	37	F	17363
275962	926202	109156	49	F	17380
275963	234275	109156	33	M	17380
275964	234277	109156	33	M	17380
276052	456710	109198	61	M	X
276053	456708	109198	61	M	X
276054	456707	109198	61	M	X
276055	882022	109198	44	F	17387
276056	405295	109198	53	M	17387
276201	162078	109261	23	M	17398
276202	162077	109261	23	M	17398
276203	411491	109261	54	M	17398
276204	411490	109261	54	M	17398
276205	295758	109261	39	M	17398
276306	50782	109300	7	M	75
276307	127657	109300	17	M	32
276308	835039	109300	39	F	17402
276466	844575	109361	40	F	17413
276467	844576	109361	40	F	17413
276468	804069	109361	36	F	17413
276469	286100	109361	38	M	17413
276470	672991	109361	18	F	17413
276471	134163	109361	18	M	17413
276639	162080	109423	23	M	17423
276693	266027	109448	36	M	17427
276694	266026	109448	36	M	17427
276695	593589	109448	7	F	65
276696	1176678	109448	85	F	X
276741	835047	109465	39	F	17431
276742	909063	109465	47	F	17431
276743	804070	109465	36	F	17431
276873	570488	109518	4	F	X
276874	1003505	109518	59	F	17440
276875	411492	109518	54	M	17440
277164	489520	109633	66	M	X
277165	1087856	109633	68	F	X
277204	618433	109650	10	F	80
277205	244776	109650	34	M	17463
277206	752918	109650	31	F	17463
277207	505595	109650	69	M	X
277211	564033	109653	3	F	X
277212	531123	109653	76	M	X
277213	782776	109653	34	F	17463
277214	33851	109653	5	M	X
277215	449536	109653	60	M	X
277225	464145	109657	62	M	X
277297	477441	109685	64	M	X
277298	1147906	109685	77	F	X
277325	362522	109694	47	M	17471
277475	782778	109757	34	F	17479
277476	330392	109757	43	M	17479
277537	1012511	109781	60	F	17484
277538	214780	109781	31	M	17484
277539	50793	109781	7	M	73
277602	654543	109808	15	F	39
277603	405309	109808	53	M	17488
277604	405308	109808	53	M	17488
277607	411494	109810	54	M	17488
277608	295767	109810	39	M	17489
277609	354604	109810	46	M	17489
277614	934481	109813	50	F	17489
277615	370188	109813	48	M	17489
277616	370189	109813	48	M	17489
277617	442641	109813	59	M	X
277618	184819	109813	27	M	17489
277619	398804	109813	52	M	17489
277644	854037	109824	41	F	17491
277645	1120704	109824	72	F	X
277646	456723	109824	61	M	X
277647	505597	109824	69	M	X
277648	276319	109824	37	M	17491
277690	214781	109840	31	M	17493
277691	564034	109840	3	F	X
277692	1069512	109840	66	F	X
277693	723321	109840	27	F	17493
277745	76919	109863	10	M	17
277746	835053	109863	39	F	17495
277747	835054	109863	39	F	17495
277748	295768	109863	39	M	17495
277749	145747	109863	20	M	17495
277830	1012513	109900	60	F	17503
277831	917769	109900	48	F	17503
277832	585541	109900	6	F	X
277833	942361	109900	51	F	17503
277834	417469	109900	55	M	17503
277835	346681	109900	45	M	17503
277836	900115	109900	46	F	17503
277837	449538	109900	60	M	X
277838	197977	109900	29	M	17503
278059	76921	109987	10	M	72
278060	234299	109987	33	M	17515
278061	1134429	109987	74	F	X
278356	752928	110105	31	F	17534
278357	610218	110105	9	F	90
278373	835057	110111	39	F	17536
278374	835056	110111	39	F	17536
278375	449539	110111	60	M	X
278376	151278	110111	21	M	17536
278421	1104829	110130	70	F	X
278422	942365	110130	51	F	17538
278423	744332	110130	30	F	17538
278424	121340	110130	16	M	37
278760	772204	110266	33	F	17561
278761	42159	110266	6	M	X
278762	92852	110266	12	M	96
278910	618448	110323	10	F	65
278911	536891	110323	81	M	X
278912	536892	110323	81	M	X
278913	536893	110323	81	M	X
278914	224359	110323	32	M	17568
278958	706401	110343	24	F	17572
278959	224363	110343	32	M	17572
278960	224364	110343	32	M	17572
278961	423584	110343	56	M	X
278962	172968	110343	25	M	17572
279004	684740	110362	20	F	17576
279005	26358	110362	4	M	X
279006	695617	110362	22	F	17576
279012	26354	110365	4	M	X
279013	26353	110365	4	M	X
279079	1149986	110388	78	F	X
279080	1149985	110388	78	F	X
279081	1149984	110388	78	F	X
279082	804093	110388	36	F	17580
279154	464157	110418	62	M	X
279155	464158	110418	62	M	X
279156	464159	110418	62	M	X
279232	515093	110459	71	M	X
279233	515094	110459	71	M	X
279271	354617	110476	46	M	17589
279272	354618	110476	46	M	17589
279273	354619	110476	46	M	17589
279274	354620	110476	46	M	17589
279275	882041	110476	44	F	17589
279343	917779	110501	48	F	17594
279344	917780	110501	48	F	17594
279345	917781	110501	48	F	17594
279346	762390	110501	32	F	17594
279696	654553	110636	15	F	13
279697	1112960	110636	71	F	X
279698	286130	110636	38	M	17616
279699	1134433	110636	74	F	X
279803	398820	110680	52	M	17623
279804	824870	110680	38	F	17623
279805	398821	110680	52	M	17624
279806	824869	110680	38	F	17624
279807	570503	110681	4	F	X
279831	134179	110694	18	M	17626
279832	234308	110694	33	M	17626
279833	234310	110694	33	M	17626
279961	1104844	110747	70	F	X
279962	1104843	110747	70	F	X
279963	1419	110747	0	M	X
280114	178665	110805	26	M	17642
280115	276339	110805	37	M	17643
280116	276338	110805	37	M	17643
280117	684742	110805	20	F	17643
280118	276337	110805	37	M	17643
280119	1147910	110805	77	F	X
280132	772214	110811	33	F	17644
280133	1096243	110811	69	F	X
280224	423586	110850	56	M	X
280225	690175	110850	21	F	17649
280226	214806	110850	31	M	17649
280227	1164251	110850	82	F	X
280338	1060256	110893	65	F	X
280339	255473	110893	35	M	17655
280340	255472	110893	35	M	17655
280341	814493	110893	37	F	17655
280342	814494	110893	37	F	17655
280343	814495	110893	37	F	17655
280364	950203	110903	52	F	17656
280365	950202	110903	52	F	17657
280442	1173122	110931	84	F	X
280443	1159732	110931	81	F	X
280444	1159733	110931	81	F	X
280445	1159734	110931	81	F	X
280627	717381	111010	26	F	17673
280628	717382	111010	26	F	17674
280629	717383	111010	26	F	17674
280630	354626	111010	46	M	17674
280631	477459	111010	64	M	X
280697	197991	111044	29	M	17678
280698	197990	111044	29	M	17678
280774	134191	111079	18	M	17684
280870	585552	111116	6	F	X
280871	543601	111116	87	M	X
280872	610233	111116	9	F	83
280873	391971	111116	51	M	17691
280874	191365	111116	28	M	17691
280875	191364	111116	28	M	17691
280890	214811	111121	31	M	17692
280891	782815	111121	34	F	17692
280892	782816	111121	34	F	17692
281164	752951	111225	31	F	17709
281165	121357	111225	16	M	49
281166	684747	111225	20	F	17709
281167	127680	111225	17	M	32
281168	127681	111225	17	M	113
281265	926237	111264	49	F	17716
281266	782823	111264	34	F	17716
281267	610238	111264	9	F	32
281327	59533	111286	8	M	5
281328	957658	111286	53	F	17720
281329	59534	111286	8	M	4
281330	338675	111286	44	M	17720
281331	423591	111286	56	M	X
281521	26366	111361	4	M	X
281522	19498	111361	3	M	X
281523	19497	111361	3	M	X
281524	7343	111361	1	M	X
281595	900141	111393	46	F	17737
281596	429603	111393	57	M	X
281597	92879	111393	12	M	18
281628	528871	111409	75	M	X
281629	717391	111409	26	F	17740
281630	717390	111409	26	F	17740
281631	717389	111409	26	F	17740
281632	706409	111409	24	F	17740
281633	706410	111409	24	F	17740
281634	706411	111409	24	F	17740
281887	926239	111514	49	F	17755
282113	593634	111601	7	F	109
282114	276356	111601	37	M	17770
282234	59537	111649	8	M	83
282235	1069545	111649	66	F	X
282325	558046	111684	2	F	X
282326	1022042	111684	61	F	X
282327	1176696	111684	85	F	X
282328	1176695	111684	85	F	X
282329	266068	111684	36	M	17784
282330	900145	111684	46	F	17784
282331	900144	111684	46	F	17784
282335	814509	111688	37	F	17784
282372	313530	111703	41	M	17788
282373	762412	111703	32	F	17788
282374	684752	111703	20	F	17788
282420	276358	111719	37	M	17792
282421	804129	111719	36	F	17793
282422	804128	111719	36	F	17793
282423	972080	111719	55	F	17793
282424	1012545	111719	60	F	17793
282425	1087895	111719	68	F	X
282463	477469	111732	64	M	X
282464	666832	111732	17	F	57
282465	666831	111732	17	F	82
282698	76955	111833	10	M	15
282699	417497	111833	55	M	17807
282700	1164259	111833	82	F	X
282701	558047	111833	2	F	X
282718	76957	111840	10	M	12
282719	76956	111840	10	M	37
282842	423601	111892	56	M	X
282843	510619	111892	70	M	X
282844	618469	111892	10	F	84
282845	546908	111892	0	F	X
282846	244819	111892	34	M	17817
282847	100563	111892	13	M	73
282854	429610	111896	57	M	X
282926	564060	111924	3	F	X
283012	59543	111961	8	M	41
283013	398837	111961	52	M	17826
283132	1159742	112013	81	F	X
283133	814517	112013	37	F	17835
283134	678981	112013	19	F	17835
283135	1159741	112013	81	F	X
283217	744372	112045	30	F	17839
283218	979142	112045	56	F	17839
283219	782840	112045	34	F	17839
283220	979145	112045	56	F	17840
283221	266078	112045	36	M	17840
283331	489549	112086	66	M	X
283332	729676	112086	28	F	17845
283534	700956	112165	23	F	17856
283535	690186	112165	21	F	17856
283575	804142	112180	36	F	17858
283576	804143	112180	36	F	17858
283771	178680	112268	26	M	17871
283950	515114	112333	71	M	X
283951	26380	112333	4	M	X
283952	295820	112333	39	M	17882
284092	762426	112391	32	F	17892
284093	489555	112391	66	M	X
284094	934520	112391	50	F	17892
284101	13358	112395	2	M	X
284102	464190	112395	62	M	X
284124	1096263	112405	69	F	X
284125	957672	112405	53	F	17894
284126	68221	112405	9	M	5
284127	835113	112405	39	F	17894
284128	377549	112405	49	M	17894
284129	736301	112405	29	F	17894
284192	736303	112427	29	F	17899
284193	585578	112427	6	F	X
284194	891122	112427	45	F	17899
284314	464192	112478	62	M	X
284315	276376	112478	37	M	17905
284316	370226	112478	48	M	17906
284344	338697	112491	44	M	17907
284345	338698	112491	44	M	17907
284346	255504	112491	35	M	17907
284347	1078833	112491	67	F	X
284348	872789	112491	43	F	17907
284349	162117	112491	23	M	17907
284374	92893	112502	12	M	7
284375	1150002	112502	78	F	X
284376	882080	112502	44	F	17909
284424	601960	112522	8	F	73
284425	647945	112522	14	F	69
284426	354662	112522	46	M	17910
284427	354663	112522	46	M	17910
284428	1022062	112522	61	F	X
284429	814529	112522	37	F	17910
284430	1128316	112522	73	F	X
284434	76969	112525	10	M	73
284435	626227	112525	11	F	28
284463	926257	112537	49	F	17912
